customer_id,loyalty_score,product_id,product_description,product_category,basket,date_of_purchase
C17,,,,,"[{'product_id': 'P39', 'price': 1396}]",2018-12-26 13:11:00
C18,,,,,"[{'product_id': 'P11', 'price': 1350}]",2018-12-26 07:40:00
C24,,,,,"[{'product_id': 'P24', 'price': 391}, {'product_id': 'P25', 'price': 1583}, {'product_id': 'P22', 'price': 619}]",2018-12-26 16:01:00
C35,,,,,"[{'product_id': 'P35', 'price': 608}, {'product_id': 'P38', 'price': 971}]",2018-12-26 03:36:00
C36,,,,,"[{'product_id': 'P34', 'price': 1534}, {'product_id': 'P29', 'price': 1633}, {'product_id': 'P34', 'price': 1057}]",2018-12-26 19:58:00
C40,,,,,"[{'product_id': 'P06', 'price': 1379}, {'product_id': 'P12', 'price': 1440}]",2018-12-26 22:32:00
C47,,,,,"[{'product_id': 'P39', 'price': 264}, {'product_id': 'P37', 'price': 1296}]",2018-12-26 20:52:00
C48,,,,,"[{'product_id': 'P11', 'price': 19}]",2018-12-26 08:41:00
C49,,,,,"[{'product_id': 'P25', 'price': 567}, {'product_id': 'P23', 'price': 1050}]",2018-12-26 23:50:00
C53,,,,,"[{'product_id': 'P62', 'price': 350}, {'product_id': 'P64', 'price': 409}]",2018-12-26 07:17:00
C59,,,,,"[{'product_id': 'P11', 'price': 798}, {'product_id': 'P12', 'price': 1547}]",2018-12-26 14:39:00
C62,,,,,"[{'product_id': 'P31', 'price': 1612}, {'product_id': 'P28', 'price': 1327}, {'product_id': 'P31', 'price': 135}]",2018-12-26 15:09:00
C66,,,,,"[{'product_id': 'P04', 'price': 883}]",2018-12-26 12:57:00
C69,,,,,"[{'product_id': 'P36', 'price': 1807}, {'product_id': 'P36', 'price': 97}, {'product_id': 'P37', 'price': 1173}]",2018-12-26 22:06:00
C74,,,,,"[{'product_id': 'P38', 'price': 1398}]",2018-12-26 13:39:00
C78,,,,,"[{'product_id': 'P10', 'price': 717}, {'product_id': 'P04', 'price': 96}, {'product_id': 'P04', 'price': 1479}]",2018-12-26 20:29:00
C80,,,,,"[{'product_id': 'P47', 'price': 630}, {'product_id': 'P49', 'price': 912}, {'product_id': 'P43', 'price': 542}]",2018-12-26 08:06:00
C88,,,,,"[{'product_id': 'P10', 'price': 703}, {'product_id': 'P12', 'price': 182}]",2018-12-26 10:12:00
C96,,,,,"[{'product_id': 'P61', 'price': 107}, {'product_id': 'P63', 'price': 1848}, {'product_id': 'P62', 'price': 1777}]",2018-12-26 15:35:00
C97,,,,,"[{'product_id': 'P34', 'price': 1111}, {'product_id': 'P30', 'price': 121}]",2018-12-26 13:20:00
C102,,,,,"[{'product_id': 'P41', 'price': 228}, {'product_id': 'P41', 'price': 1082}, {'product_id': 'P53', 'price': 1762}]",2018-12-26 04:56:00
C109,,,,,"[{'product_id': 'P37', 'price': 92}]",2018-12-26 16:19:00
C112,,,,,"[{'product_id': 'P01', 'price': 1145}]",2018-12-26 18:04:00
C118,,,,,"[{'product_id': 'P37', 'price': 264}, {'product_id': 'P35', 'price': 561}, {'product_id': 'P39', 'price': 1699}]",2018-12-26 05:40:00
C119,,,,,"[{'product_id': 'P28', 'price': 678}, {'product_id': 'P29', 'price': 1081}]",2018-12-26 23:27:00
C120,,,,,"[{'product_id': 'P35', 'price': 1436}, {'product_id': 'P37', 'price': 438}]",2018-12-26 11:42:00
C125,,,,,"[{'product_id': 'P39', 'price': 1713}, {'product_id': 'P38', 'price': 1751}]",2018-12-26 04:55:00
C127,,,,,"[{'product_id': 'P17', 'price': 609}, {'product_id': 'P21', 'price': 176}]",2018-12-26 16:09:00
C6,,,,,"[{'product_id': 'P17', 'price': 1750}, {'product_id': 'P16', 'price': 811}, {'product_id': 'P13', 'price': 247}]",2018-12-27 13:15:00
C11,,,,,"[{'product_id': 'P64', 'price': 1888}, {'product_id': 'P62', 'price': 607}, {'product_id': 'P62', 'price': 1957}]",2018-12-27 16:21:00
C15,,,,,"[{'product_id': 'P28', 'price': 1748}, {'product_id': 'P30', 'price': 1099}, {'product_id': 'P28', 'price': 1304}]",2018-12-27 12:31:00
C16,,,,,"[{'product_id': 'P41', 'price': 1281}, {'product_id': 'P58', 'price': 963}, {'product_id': 'P60', 'price': 931}]",2018-12-27 05:47:00
C24,,,,,"[{'product_id': 'P30', 'price': 880}, {'product_id': 'P32', 'price': 380}, {'product_id': 'P31', 'price': 174}]",2018-12-27 11:56:00
C28,,,,,"[{'product_id': 'P50', 'price': 1987}]",2018-12-27 13:48:00
C32,,,,,"[{'product_id': 'P12', 'price': 123}, {'product_id': 'P01', 'price': 456}]",2018-12-27 17:54:00
C36,,,,,"[{'product_id': 'P29', 'price': 1282}]",2018-12-27 14:57:00
C38,,,,,"[{'product_id': 'P28', 'price': 519}, {'product_id': 'P25', 'price': 1713}, {'product_id': 'P33', 'price': 1541}]",2018-12-27 14:58:00
C47,,,,,"[{'product_id': 'P46', 'price': 134}]",2018-12-27 11:39:00
C49,,,,,"[{'product_id': 'P34', 'price': 1138}, {'product_id': 'P24', 'price': 357}]",2018-12-27 10:37:00
C50,,,,,"[{'product_id': 'P52', 'price': 1091}]",2018-12-27 05:54:00
C51,,,,,"[{'product_id': 'P20', 'price': 1343}, {'product_id': 'P19', 'price': 446}]",2018-12-27 17:33:00
C63,,,,,"[{'product_id': 'P52', 'price': 1804}, {'product_id': 'P45', 'price': 68}]",2018-12-27 07:08:00
C64,,,,,"[{'product_id': 'P21', 'price': 1329}, {'product_id': 'P17', 'price': 421}]",2018-12-27 16:14:00
C69,,,,,"[{'product_id': 'P40', 'price': 1234}, {'product_id': 'P35', 'price': 1402}]",2018-12-27 11:44:00
C70,,,,,"[{'product_id': 'P62', 'price': 1354}, {'product_id': 'P63', 'price': 1111}]",2018-12-27 17:18:00
C72,,,,,"[{'product_id': 'P51', 'price': 1131}, {'product_id': 'P53', 'price': 10}]",2018-12-27 10:14:00
C77,,,,,"[{'product_id': 'P31', 'price': 349}]",2018-12-27 13:23:00
C79,,,,,"[{'product_id': 'P43', 'price': 459}, {'product_id': 'P58', 'price': 431}]",2018-12-27 12:30:00
C83,,,,,"[{'product_id': 'P61', 'price': 59}, {'product_id': 'P64', 'price': 1552}, {'product_id': 'P63', 'price': 1883}]",2018-12-27 15:31:00
C97,,,,,"[{'product_id': 'P09', 'price': 1693}]",2018-12-27 04:40:00
C105,,,,,"[{'product_id': 'P44', 'price': 1076}, {'product_id': 'P53', 'price': 1459}, {'product_id': 'P49', 'price': 1202}]",2018-12-27 14:19:00
C108,,,,,"[{'product_id': 'P35', 'price': 1764}]",2018-12-27 12:50:00
C109,,,,,"[{'product_id': 'P40', 'price': 1966}]",2018-12-27 06:37:00
C123,,,,,"[{'product_id': 'P12', 'price': 291}]",2018-12-27 08:26:00
C125,,,,,"[{'product_id': 'P38', 'price': 879}]",2018-12-27 13:42:00
C2,,,,,"[{'product_id': 'P62', 'price': 1540}, {'product_id': 'P64', 'price': 443}]",2018-12-28 22:57:00
C4,,,,,"[{'product_id': 'P27', 'price': 1304}, {'product_id': 'P25', 'price': 1290}]",2018-12-28 09:48:00
C9,,,,,"[{'product_id': 'P31', 'price': 1905}]",2018-12-28 17:15:00
C11,,,,,"[{'product_id': 'P63', 'price': 1261}, {'product_id': 'P61', 'price': 363}]",2018-12-28 06:19:00
C15,,,,,"[{'product_id': 'P35', 'price': 1511}]",2018-12-28 16:38:00
C21,,,,,"[{'product_id': 'P23', 'price': 643}]",2018-12-28 06:29:00
C24,,,,,"[{'product_id': 'P32', 'price': 1810}]",2018-12-28 18:46:00
C25,,,,,"[{'product_id': 'P39', 'price': 68}, {'product_id': 'P35', 'price': 5}]",2018-12-28 20:53:00
C26,,,,,"[{'product_id': 'P46', 'price': 1485}]",2018-12-28 03:54:00
C42,,,,,"[{'product_id': 'P25', 'price': 565}, {'product_id': 'P31', 'price': 832}]",2018-12-28 21:56:00
C62,,,,,"[{'product_id': 'P30', 'price': 1488}, {'product_id': 'P28', 'price': 4}]",2018-12-28 10:09:00
C65,,,,,"[{'product_id': 'P53', 'price': 1996}, {'product_id': 'P52', 'price': 252}, {'product_id': 'P48', 'price': 484}]",2018-12-28 04:09:00
C66,,,,,"[{'product_id': 'P10', 'price': 1415}, {'product_id': 'P09', 'price': 378}, {'product_id': 'P04', 'price': 526}]",2018-12-28 14:37:00
C74,,,,,"[{'product_id': 'P27', 'price': 901}]",2018-12-28 08:42:00
C76,,,,,"[{'product_id': 'P37', 'price': 254}, {'product_id': 'P37', 'price': 895}, {'product_id': 'P38', 'price': 880}]",2018-12-28 04:10:00
C78,,,,,"[{'product_id': 'P23', 'price': 132}]",2018-12-28 10:27:00
C84,,,,,"[{'product_id': 'P37', 'price': 1541}, {'product_id': 'P36', 'price': 1963}]",2018-12-28 03:08:00
C85,,,,,"[{'product_id': 'P61', 'price': 120}, {'product_id': 'P62', 'price': 1986}]",2018-12-28 14:29:00
C86,,,,,"[{'product_id': 'P35', 'price': 938}]",2018-12-28 23:54:00
C95,,,,,"[{'product_id': 'P50', 'price': 31}, {'product_id': 'P52', 'price': 913}, {'product_id': 'P52', 'price': 578}]",2018-12-28 18:22:00
C102,,,,,"[{'product_id': 'P47', 'price': 531}, {'product_id': 'P47', 'price': 1312}, {'product_id': 'P48', 'price': 850}]",2018-12-28 10:03:00
C104,,,,,"[{'product_id': 'P29', 'price': 1543}, {'product_id': 'P34', 'price': 184}, {'product_id': 'P28', 'price': 1122}]",2018-12-28 23:13:00
C131,,,,,"[{'product_id': 'P16', 'price': 848}]",2018-12-28 18:39:00
C136,,,,,"[{'product_id': 'P30', 'price': 808}, {'product_id': 'P29', 'price': 1401}]",2018-12-28 11:56:00
C1,,,,,"[{'product_id': 'P55', 'price': 1757}]",2018-12-29 05:42:00
C6,,,,,"[{'product_id': 'P14', 'price': 1999}, {'product_id': 'P20', 'price': 320}, {'product_id': 'P20', 'price': 199}]",2018-12-29 03:31:00
C18,,,,,"[{'product_id': 'P12', 'price': 1306}, {'product_id': 'P09', 'price': 810}, {'product_id': 'P10', 'price': 432}]",2018-12-29 16:43:00
C26,,,,,"[{'product_id': 'P24', 'price': 1330}, {'product_id': 'P27', 'price': 394}, {'product_id': 'P22', 'price': 1934}]",2018-12-29 12:19:00
C30,,,,,"[{'product_id': 'P30', 'price': 502}]",2018-12-29 16:42:00
C31,,,,,"[{'product_id': 'P39', 'price': 1029}, {'product_id': 'P37', 'price': 882}]",2018-12-29 05:19:00
C33,,,,,"[{'product_id': 'P38', 'price': 1011}, {'product_id': 'P39', 'price': 15}, {'product_id': 'P35', 'price': 503}]",2018-12-29 04:05:00
C34,,,,,"[{'product_id': 'P24', 'price': 305}, {'product_id': 'P33', 'price': 1512}]",2018-12-29 14:56:00
C38,,,,,"[{'product_id': 'P23', 'price': 499}, {'product_id': 'P33', 'price': 1150}]",2018-12-29 19:41:00
C48,,,,,"[{'product_id': 'P03', 'price': 178}, {'product_id': 'P02', 'price': 677}]",2018-12-29 22:22:00
C49,,,,,"[{'product_id': 'P26', 'price': 58}, {'product_id': 'P33', 'price': 859}, {'product_id': 'P33', 'price': 669}]",2018-12-29 21:10:00
C50,,,,,"[{'product_id': 'P26', 'price': 1791}, {'product_id': 'P30', 'price': 1889}, {'product_id': 'P25', 'price': 492}]",2018-12-29 18:04:00
C60,,,,,"[{'product_id': 'P22', 'price': 621}, {'product_id': 'P31', 'price': 761}]",2018-12-29 10:54:00
C61,,,,,"[{'product_id': 'P23', 'price': 53}, {'product_id': 'P22', 'price': 1200}]",2018-12-29 19:55:00
C78,,,,,"[{'product_id': 'P11', 'price': 1836}, {'product_id': 'P08', 'price': 825}]",2018-12-29 06:48:00
C86,,,,,"[{'product_id': 'P39', 'price': 1414}, {'product_id': 'P39', 'price': 717}]",2018-12-29 23:25:00
C88,,,,,"[{'product_id': 'P35', 'price': 1863}, {'product_id': 'P38', 'price': 610}, {'product_id': 'P35', 'price': 656}]",2018-12-29 15:19:00
C90,,,,,"[{'product_id': 'P06', 'price': 1589}, {'product_id': 'P06', 'price': 1820}, {'product_id': 'P08', 'price': 1647}]",2018-12-29 18:13:00
C99,,,,,"[{'product_id': 'P29', 'price': 713}, {'product_id': 'P26', 'price': 30}]",2018-12-29 12:15:00
C101,,,,,"[{'product_id': 'P52', 'price': 1200}, {'product_id': 'P48', 'price': 1037}, {'product_id': 'P43', 'price': 1261}]",2018-12-29 17:28:00
C110,,,,,"[{'product_id': 'P08', 'price': 648}, {'product_id': 'P09', 'price': 1264}]",2018-12-29 14:25:00
C116,,,,,"[{'product_id': 'P28', 'price': 469}]",2018-12-29 04:24:00
C120,,,,,"[{'product_id': 'P37', 'price': 1923}, {'product_id': 'P39', 'price': 238}, {'product_id': 'P36', 'price': 1971}]",2018-12-29 09:44:00
C121,,,,,"[{'product_id': 'P57', 'price': 558}]",2018-12-29 22:42:00
C124,,,,,"[{'product_id': 'P23', 'price': 1519}]",2018-12-29 17:00:00
C132,,,,,"[{'product_id': 'P01', 'price': 688}, {'product_id': 'P07', 'price': 785}]",2018-12-29 16:45:00
C135,,,,,"[{'product_id': 'P38', 'price': 844}]",2018-12-29 09:07:00
C136,,,,,"[{'product_id': 'P25', 'price': 238}, {'product_id': 'P34', 'price': 1279}]",2018-12-29 16:10:00
C1,,,,,"[{'product_id': 'P50', 'price': 489}]",2018-12-30 18:22:00
C4,,,,,"[{'product_id': 'P52', 'price': 1841}, {'product_id': 'P50', 'price': 835}, {'product_id': 'P49', 'price': 177}]",2018-12-30 19:51:00
C9,,,,,"[{'product_id': 'P32', 'price': 1665}, {'product_id': 'P32', 'price': 1789}, {'product_id': 'P29', 'price': 326}]",2018-12-30 09:16:00
C19,,,,,"[{'product_id': 'P53', 'price': 1028}, {'product_id': 'P52', 'price': 551}, {'product_id': 'P42', 'price': 168}]",2018-12-30 20:13:00
C24,,,,,"[{'product_id': 'P62', 'price': 1242}, {'product_id': 'P62', 'price': 1009}, {'product_id': 'P64', 'price': 1003}]",2018-12-30 17:13:00
C36,,,,,"[{'product_id': 'P25', 'price': 643}, {'product_id': 'P25', 'price': 620}]",2018-12-30 03:21:00
C42,,,,,"[{'product_id': 'P46', 'price': 334}]",2018-12-30 23:12:00
C44,,,,,"[{'product_id': 'P55', 'price': 1456}]",2018-12-30 23:40:00
C46,,,,,"[{'product_id': 'P27', 'price': 1041}]",2018-12-30 03:04:00
C48,,,,,"[{'product_id': 'P11', 'price': 498}, {'product_id': 'P04', 'price': 425}]",2018-12-30 03:14:00
C54,,,,,"[{'product_id': 'P39', 'price': 1460}, {'product_id': 'P37', 'price': 342}]",2018-12-30 03:04:00
C59,,,,,"[{'product_id': 'P35', 'price': 317}, {'product_id': 'P39', 'price': 1956}]",2018-12-30 04:25:00
C60,,,,,"[{'product_id': 'P19', 'price': 571}]",2018-12-30 14:41:00
C63,,,,,"[{'product_id': 'P48', 'price': 1349}]",2018-12-30 04:39:00
C79,,,,,"[{'product_id': 'P32', 'price': 1821}, {'product_id': 'P34', 'price': 1292}, {'product_id': 'P24', 'price': 1406}]",2018-12-30 08:49:00
C80,,,,,"[{'product_id': 'P07', 'price': 1042}, {'product_id': 'P01', 'price': 1170}, {'product_id': 'P01', 'price': 939}]",2018-12-30 14:16:00
C85,,,,,"[{'product_id': 'P25', 'price': 297}]",2018-12-30 09:32:00
C94,,,,,"[{'product_id': 'P32', 'price': 1056}, {'product_id': 'P34', 'price': 1939}, {'product_id': 'P29', 'price': 1286}]",2018-12-30 07:51:00
C105,,,,,"[{'product_id': 'P59', 'price': 770}, {'product_id': 'P51', 'price': 1935}]",2018-12-30 06:01:00
C108,,,,,"[{'product_id': 'P40', 'price': 1541}]",2018-12-30 03:56:00
C109,,,,,"[{'product_id': 'P39', 'price': 83}]",2018-12-30 21:53:00
C114,,,,,"[{'product_id': 'P61', 'price': 576}, {'product_id': 'P61', 'price': 1492}]",2018-12-30 03:10:00
C124,,,,,"[{'product_id': 'P40', 'price': 196}, {'product_id': 'P37', 'price': 777}, {'product_id': 'P39', 'price': 1184}]",2018-12-30 09:10:00
C135,,,,,"[{'product_id': 'P21', 'price': 1083}]",2018-12-30 21:53:00
C136,,,,,"[{'product_id': 'P30', 'price': 1690}, {'product_id': 'P31', 'price': 194}]",2018-12-30 21:23:00
C137,,,,,"[{'product_id': 'P16', 'price': 472}, {'product_id': 'P13', 'price': 1122}, {'product_id': 'P20', 'price': 1661}]",2018-12-30 19:03:00
C1,,,,,"[{'product_id': 'P64', 'price': 1745}, {'product_id': 'P63', 'price': 1100}, {'product_id': 'P64', 'price': 800}]",2018-12-31 11:18:00
C5,,,,,"[{'product_id': 'P12', 'price': 908}]",2018-12-31 03:48:00
C11,,,,,"[{'product_id': 'P06', 'price': 1939}, {'product_id': 'P09', 'price': 711}, {'product_id': 'P10', 'price': 1834}]",2018-12-31 22:48:00
C13,,,,,"[{'product_id': 'P14', 'price': 1009}]",2018-12-31 20:38:00
C16,,,,,"[{'product_id': 'P62', 'price': 1064}, {'product_id': 'P62', 'price': 1781}]",2018-12-31 07:44:00
C22,,,,,"[{'product_id': 'P62', 'price': 1883}, {'product_id': 'P62', 'price': 610}, {'product_id': 'P61', 'price': 1800}]",2018-12-31 11:34:00
C30,,,,,"[{'product_id': 'P33', 'price': 1708}, {'product_id': 'P25', 'price': 739}]",2018-12-31 22:25:00
C32,,,,,"[{'product_id': 'P30', 'price': 1579}, {'product_id': 'P22', 'price': 1861}, {'product_id': 'P23', 'price': 1120}]",2018-12-31 04:03:00
C33,,,,,"[{'product_id': 'P35', 'price': 1428}, {'product_id': 'P38', 'price': 693}]",2018-12-31 03:01:00
C36,,,,,"[{'product_id': 'P32', 'price': 1406}, {'product_id': 'P28', 'price': 297}, {'product_id': 'P25', 'price': 47}]",2018-12-31 19:34:00
C47,,,,,"[{'product_id': 'P38', 'price': 1154}, {'product_id': 'P36', 'price': 1861}, {'product_id': 'P39', 'price': 1888}]",2018-12-31 07:20:00
C49,,,,,"[{'product_id': 'P26', 'price': 587}, {'product_id': 'P24', 'price': 758}, {'product_id': 'P23', 'price': 906}]",2018-12-31 19:17:00
C51,,,,,"[{'product_id': 'P34', 'price': 63}]",2018-12-31 11:07:00
C54,,,,,"[{'product_id': 'P35', 'price': 734}, {'product_id': 'P35', 'price': 1931}]",2018-12-31 04:56:00
C66,,,,,"[{'product_id': 'P11', 'price': 1411}]",2018-12-31 09:01:00
C76,,,,,"[{'product_id': 'P43', 'price': 296}]",2018-12-31 07:44:00
C84,,,,,"[{'product_id': 'P27', 'price': 178}, {'product_id': 'P25', 'price': 749}, {'product_id': 'P33', 'price': 76}]",2018-12-31 22:20:00
C87,,,,,"[{'product_id': 'P31', 'price': 252}, {'product_id': 'P31', 'price': 1308}, {'product_id': 'P33', 'price': 253}]",2018-12-31 03:39:00
C95,,,,,"[{'product_id': 'P41', 'price': 1303}, {'product_id': 'P57', 'price': 972}]",2018-12-31 20:56:00
C100,,,,,"[{'product_id': 'P40', 'price': 103}]",2018-12-31 20:53:00
C102,,,,,"[{'product_id': 'P03', 'price': 1085}]",2018-12-31 22:57:00
C104,,,,,"[{'product_id': 'P64', 'price': 1282}, {'product_id': 'P63', 'price': 1718}, {'product_id': 'P62', 'price': 1078}]",2018-12-31 16:51:00
C105,,,,,"[{'product_id': 'P52', 'price': 179}]",2018-12-31 08:37:00
C108,,,,,"[{'product_id': 'P37', 'price': 1870}, {'product_id': 'P39', 'price': 487}, {'product_id': 'P39', 'price': 1653}]",2018-12-31 19:41:00
C114,,,,,"[{'product_id': 'P64', 'price': 1105}]",2018-12-31 07:51:00
C124,,,,,"[{'product_id': 'P36', 'price': 805}, {'product_id': 'P35', 'price': 1227}]",2018-12-31 22:58:00
C125,,,,,"[{'product_id': 'P39', 'price': 1956}, {'product_id': 'P39', 'price': 1810}]",2018-12-31 17:53:00
C130,,,,,"[{'product_id': 'P63', 'price': 1723}, {'product_id': 'P62', 'price': 862}, {'product_id': 'P62', 'price': 1179}]",2018-12-31 22:03:00
C135,,,,,"[{'product_id': 'P23', 'price': 1019}, {'product_id': 'P24', 'price': 1151}, {'product_id': 'P28', 'price': 1377}]",2018-12-31 14:57:00
C137,,,,,"[{'product_id': 'P21', 'price': 1622}]",2018-12-31 14:33:00
C1,,,,,"[{'product_id': 'P47', 'price': 42}, {'product_id': 'P50', 'price': 300}, {'product_id': 'P54', 'price': 1215}]",2019-01-01 09:43:00
C2,,,,,"[{'product_id': 'P40', 'price': 1790}, {'product_id': 'P40', 'price': 333}, {'product_id': 'P40', 'price': 1798}]",2019-01-01 06:39:00
C5,,,,,"[{'product_id': 'P28', 'price': 225}]",2019-01-01 08:16:00
C12,,,,,"[{'product_id': 'P55', 'price': 246}, {'product_id': 'P49', 'price': 806}]",2019-01-01 15:35:00
C21,,,,,"[{'product_id': 'P30', 'price': 1973}]",2019-01-01 22:15:00
C22,,,,,"[{'product_id': 'P64', 'price': 1305}, {'product_id': 'P62', 'price': 691}, {'product_id': 'P62', 'price': 619}]",2019-01-01 23:15:00
C24,,,,,"[{'product_id': 'P63', 'price': 209}, {'product_id': 'P62', 'price': 189}, {'product_id': 'P63', 'price': 1251}]",2019-01-01 10:28:00
C28,,,,,"[{'product_id': 'P54', 'price': 300}, {'product_id': 'P58', 'price': 1189}]",2019-01-01 15:44:00
C32,,,,,"[{'product_id': 'P06', 'price': 1811}, {'product_id': 'P11', 'price': 1990}, {'product_id': 'P09', 'price': 1908}]",2019-01-01 11:40:00
C36,,,,,"[{'product_id': 'P33', 'price': 42}, {'product_id': 'P25', 'price': 1873}]",2019-01-01 19:14:00
C40,,,,,"[{'product_id': 'P07', 'price': 1820}, {'product_id': 'P12', 'price': 917}, {'product_id': 'P03', 'price': 762}]",2019-01-01 17:19:00
C45,,,,,"[{'product_id': 'P10', 'price': 671}, {'product_id': 'P03', 'price': 1}]",2019-01-01 14:37:00
C49,,,,,"[{'product_id': 'P27', 'price': 155}, {'product_id': 'P23', 'price': 1682}, {'product_id': 'P24', 'price': 1483}]",2019-01-01 10:26:00
C50,,,,,"[{'product_id': 'P29', 'price': 26}, {'product_id': 'P24', 'price': 15}, {'product_id': 'P22', 'price': 1002}]",2019-01-01 16:09:00
C52,,,,,"[{'product_id': 'P63', 'price': 1813}, {'product_id': 'P64', 'price': 287}, {'product_id': 'P61', 'price': 1742}]",2019-01-01 06:24:00
C58,,,,,"[{'product_id': 'P38', 'price': 762}, {'product_id': 'P36', 'price': 1162}]",2019-01-01 22:01:00
C74,,,,,"[{'product_id': 'P60', 'price': 1833}, {'product_id': 'P45', 'price': 1224}]",2019-01-01 14:36:00
C78,,,,,"[{'product_id': 'P44', 'price': 1726}, {'product_id': 'P58', 'price': 1403}]",2019-01-01 02:50:00
C84,,,,,"[{'product_id': 'P41', 'price': 366}, {'product_id': 'P42', 'price': 1396}, {'product_id': 'P55', 'price': 1293}]",2019-01-01 14:24:00
C103,,,,,"[{'product_id': 'P61', 'price': 403}, {'product_id': 'P61', 'price': 543}, {'product_id': 'P62', 'price': 675}]",2019-01-01 18:19:00
C131,,,,,"[{'product_id': 'P35', 'price': 1436}]",2019-01-01 08:21:00
C135,,,,,"[{'product_id': 'P21', 'price': 1046}, {'product_id': 'P21', 'price': 1760}, {'product_id': 'P19', 'price': 1680}]",2019-01-01 06:06:00
C1,,,,,"[{'product_id': 'P55', 'price': 26}, {'product_id': 'P48', 'price': 1152}]",2019-01-02 14:08:00
C5,,,,,"[{'product_id': 'P01', 'price': 1900}, {'product_id': 'P07', 'price': 1210}]",2019-01-02 20:03:00
C10,,,,,"[{'product_id': 'P11', 'price': 1169}, {'product_id': 'P11', 'price': 568}, {'product_id': 'P12', 'price': 634}]",2019-01-02 15:04:00
C13,,,,,"[{'product_id': 'P64', 'price': 1781}, {'product_id': 'P62', 'price': 1784}]",2019-01-02 08:56:00
C14,,,,,"[{'product_id': 'P41', 'price': 1041}, {'product_id': 'P59', 'price': 1492}, {'product_id': 'P52', 'price': 999}]",2019-01-02 06:52:00
C17,,,,,"[{'product_id': 'P09', 'price': 1008}]",2019-01-02 14:44:00
C24,,,,,"[{'product_id': 'P28', 'price': 1983}]",2019-01-02 20:02:00
